27/04/2018	TUI	OTA	CMLGC	164	1	59
27/04/2018	TUI	OTA	CMLGC	220	0	45
27/04/2018	TUI	OTA	CMLGC	178	1	71
27/04/2018	TUI	OTA	CMLGC	201	1	66
27/04/2018	TUI	OTA	TNDSD	171	1	48
27/04/2018	TUI	OTA	TNDSD	159	1	60
27/04/2018	TUI	OTA	FAM4P	172	1	83
27/04/2018	TUI	OTA	MAT2P	159	1	75
27/04/2018	TUI	AGN	CMLGC	248	1	42
27/04/2018	TUI	AGN	CMLGC	175	2	88
27/04/2018	TUI	AGN	CMLGC	217	2	84
27/04/2018	TUI	AGN	CMLGC	237	1	42
27/04/2018	TUI	AGN	CMLGC	229	1	42
27/04/2018	TUI	AGN	CMGCH	166	1	35
27/04/2018	TUI	AGN	CMGCH	171	1	35
27/04/2018	TUI	AGN	CMGCH	238	1	33
27/04/2018	TUG	DIR	CMLEO	202	7	390
28/04/2018	TUI	DIR	CMEDN	164	0	0
28/04/2018	TUI	DIR	CMEDN	165	1	95
28/04/2018	TUI	DIR	CMEDN	203	1	59
28/04/2018	TUI	DIR	CMEDN	242	1	58
28/04/2018	TUI	DIR	CMEDN	167	0	0
28/04/2018	TUI	DIR	CMEDN	412	1	0
28/04/2018	TUI	DIR	CMEDN	161	1	95
28/04/2018	TUI	DIR	CMEDN	160	0	0
28/04/2018	TUI	DIR	CMEDN	333	0	0
28/04/2018	TUI	DIR	CMEDN	401	1	59
28/04/2018	TUI	DIR	CMEDN	180	1	87
28/04/2018	TUI	DIR	CMEDN	178	1	81
28/04/2018	TUI	DIR	CMEDN	298	0	0
28/04/2018	TUI	DIR	CMEDN	408	1	0
28/04/2018	TUI	DIR	CMEDN	192	1	82
28/04/2018	TUI	DIR	CMEDN	193	2	164
28/04/2018	TUI	DIR	CMEDN	257	0	0
28/04/2018	TUI	DIR	CMEDN	301	0	0
28/04/2018	TUI	DIR	CMEDN	339	1	70
28/04/2018	TUI	DIR	CMEDN	382	1	0
28/04/2018	TUI	DIR	CMEDN	184	1	75
28/04/2018	TUI	DIR	CMEDN	188	1	82
28/04/2018	TUI	DIR	CMEVG	173	1	102
28/04/2018	TUI	DIR	CMEVG	174	1	105
28/04/2018	TUI	DIR	CMGIO	242	0	0
28/04/2018	TUI	DIR	CMGIO	255	0	0
28/04/2018	TUI	DIR	CMGIO	427	1	41
28/04/2018	TUI	DIR	CMGIO	328	1	0
28/04/2018	TUI	DIR	CMGIO	179	1	60
28/04/2018	TUI	DIR	CMGIO	244	1	47
28/04/2018	TUI	DIR	CMGIP	164	0	0
28/04/2018	TUI	DIR	CMGIP	189	0	0
28/04/2018	TUI	DIR	CMGIP	255	1	85
28/04/2018	TUI	DIR	CMGIP	412	1	45
28/04/2018	TUI	DIR	CMGIP	333	0	0
28/04/2018	TUI	DIR	CMGIP	237	1	66
28/04/2018	TUI	DIR	CMGIP	312	1	56
28/04/2018	TUI	DIR	CMGIP	420	1	0
28/04/2018	TUI	DIR	CMGIP	174	1	51
28/04/2018	TUI	DIR	CMGIP	301	1	48
28/04/2018	TUI	DIR	CMGIP	348	1	0
28/04/2018	TUI	DIR	CMHKT	165	1	70
28/04/2018	TUI	DIR	CMHKT	172	0	0
28/04/2018	TUI	DIR	CMHKT	162	0	0
28/04/2018	TUI	DIR	CMHKT	283	1	47
28/04/2018	TUI	DIR	CMLEO	206	1	59
28/04/2018	TUI	DIR	CMLEO	196	2	118
28/04/2018	TUI	DIR	CMLEO	238	0	0
28/04/2018	TUI	DIR	CMLEO	200	0	0
28/04/2018	TUI	DIR	CMLEO	208	0	0
28/04/2018	TUI	DIR	CMLEO	160	0	0
28/04/2018	TUI	DIR	CMLEO	209	0	0
28/04/2018	TUI	DIR	CMLEO	214	2	118
28/04/2018	TUI	DIR	CMLEO	202	1	59
28/04/2018	TUI	DIR	CMLEO	157	0	0
28/04/2018	TUI	DIR	CMLEO	294	0	0
28/04/2018	TUI	DIR	CMLEO	340	0	0
28/04/2018	TUI	DIR	CMLGC	166	4	280
28/04/2018	TUI	DIR	CMLGC	171	1	70
28/04/2018	TUI	DIR	CMLGC	201	2	118
28/04/2018	TUI	DIR	CMLGC	179	0	65
28/04/2018	TUI	DIR	CMGCH	160	0	0
28/04/2018	TUI	DIR	F4P1B	161	1	77
28/04/2018	TUI	DIR	F4P1B	179	1	80
28/04/2018	TUI	DIR	FAM4P	166	2	178
28/04/2018	TUI	HOU	CMGIP	161	0	0
28/04/2018	TUI	HOU	NA	156	0	0
28/04/2018	TUI	HOU	CMGCH	161	1	0
28/04/2018	TUI	OTA	CMEDN	163	1	61
28/04/2018	TUI	OTA	CMEDN	241	1	81
28/04/2018	TUI	OTA	CMEDN	220	0	0
28/04/2018	TUI	OTA	CMEDN	227	1	82
28/04/2018	TUI	OTA	CMEDN	156	0	0
28/04/2018	TUI	OTA	CMEDN	256	1	53
28/04/2018	TUI	OTA	CMGIO	231	1	55
28/04/2018	TUI	OTA	CMGIO	248	0	0
28/04/2018	TUI	OTA	CMGIO	255	0	0
28/04/2018	TUI	OTA	CMGIO	241	1	38
28/04/2018	TUI	OTA	CMGIO	250	0	0
28/04/2018	TUI	OTA	CMGIO	271	0	0
28/04/2018	TUI	OTA	CMGIP	241	1	52
28/04/2018	TUI	OTA	CMLEO	172	0	0
28/04/2018	TUI	OTA	CMLEO	206	4	228
28/04/2018	TUI	OTA	CMLEO	207	2	142
28/04/2018	TUI	OTA	CMLEO	224	1	58
28/04/2018	TUI	OTA	CMLEO	173	1	84
28/04/2018	TUI	OTA	CMLEO	200	1	71
28/04/2018	TUI	OTA	CMLEO	241	1	38
28/04/2018	TUI	OTA	CMLEO	209	1	71
28/04/2018	TUI	OTA	CMLEO	220	2	79
28/04/2018	TUI	OTA	CMLEO	217	0	0
28/04/2018	TUI	OTA	CMLEO	230	1	59
28/04/2018	TUI	OTA	CMLEO	227	2	116
28/04/2018	TUI	OTA	CMLEO	202	0	0
28/04/2018	TUI	OTA	CMLEO	215	3	177
28/04/2018	TUI	OTA	CMLEO	290	2	106
28/04/2018	TUI	OTA	CMLEO	213	1	71
28/04/2018	TUI	OTA	CMLEO	221	1	58
28/04/2018	TUI	OTA	CMLEO	226	1	58
28/04/2018	TUI	OTA	CMLGC	164	1	70
28/04/2018	TUI	OTA	CMLGC	220	0	68
28/04/2018	TUI	OTA	CMLGC	178	0	0
28/04/2018	TUI	OTA	CMLGC	157	1	44
28/04/2018	TUI	OTA	CMLGC	201	1	71
28/04/2018	TUI	OTA	TNDSD	171	1	53
28/04/2018	TUI	OTA	TNDSD	159	1	66
28/04/2018	TUI	OTA	FAM4P	172	2	158
28/04/2018	TUI	OTA	MAT2P	164	0	-20
28/04/2018	TUI	OTA	MAT2P	161	1	75
28/04/2018	TUI	OTA	MAT2P	160	1	75
28/04/2018	TUI	OTA	MAT2P	159	1	75
28/04/2018	TUI	AGN	CMLGC	248	1	42
28/04/2018	TUI	AGN	CMLGC	175	3	132
28/04/2018	TUI	AGN	CMLGC	159	1	44
28/04/2018	TUI	AGN	CMLGC	217	2	84
28/04/2018	TUI	AGN	CMLGC	237	1	42
28/04/2018	TUI	AGN	CMLGC	229	1	42
28/04/2018	TUI	AGN	CMLGC	304	2	84
28/04/2018	TUI	AGN	CMGCH	166	1	35
28/04/2018	TUI	AGN	CMGCH	163	1	35
28/04/2018	TUI	AGN	CMGCH	248	1	33
28/04/2018	TUI	AGN	CMGCH	171	1	35
28/04/2018	TUI	AGN	CMGCH	238	1	33
28/04/2018	TUI	AGN	CMGCH	161	1	35
28/04/2018	TUI	AGN	CMGCH	293	1	33
28/04/2018	STF	HOU	NA	156	0	0
28/04/2018	TUG	DIR	CMLEO	202	7	390
29/04/2018	TUI	DIR	CMEDN	165	1	95
29/04/2018	TUI	DIR	CMEDN	203	1	59
29/04/2018	TUI	DIR	CMEDN	242	1	58
29/04/2018	TUI	DIR	CMEDN	167	0	0
29/04/2018	TUI	DIR	CMEDN	412	1	0
29/04/2018	TUI	DIR	CMEDN	161	1	95
29/04/2018	TUI	DIR	CMEDN	401	1	59
29/04/2018	TUI	DIR	CMEDN	180	1	87
29/04/2018	TUI	DIR	CMEDN	178	1	81
